beta_labels,beta_frequency_semantic_phonology,model_names,optimal_nLLs,random_nLLs,N,subject
"[6, 0]","[0.991712805939656, 4.536739210495124, -0.05132583351232235]",dynamic pswitchonly simdrop,250.48241991675573,292.4982884367866,44,898
"[6, 1]","[1.027298230229483, 5.395640619272228, -0.11714936174129585]",dynamic pswitchonly troyer,258.1375862426354,292.4982884367866,44,898
"[6, 2]","[0.9537379286816345, 3.7800367939772808, 0.5237542848155943]",dynamic pswitchonly participant,253.80494919796834,292.4982884367866,44,898
"[1, 0]","[0.9653638331895167, 2.899594772944652, -0.4535726535635758]",psyrev static simdrop,284.840215395742,312.44135355747653,47,899
"[1, 1]","[0.9653638331895167, 2.899594772944652, -0.4535726535635758]",psyrev static troyer,284.840215395742,312.44135355747653,47,899
"[1, 2]","[0.9653638331895167, 2.899594772944652, -0.4535726535635758]",psyrev static participant,284.840215395742,312.44135355747653,47,899
"[2, 0]","[0.9534490555910814, 3.8644131102035533, -0.1753238400108628]",psyrev dynamic simdrop,280.4204902268266,312.44135355747653,47,899
"[2, 1]","[0.9874704881448833, 3.935823868714401, 0.9327514974807112]",psyrev dynamic troyer,281.987864301503,312.44135355747653,47,899
"[2, 2]","[0.9653638331895167, 2.899594772944652, -0.4535726535635758]",psyrev dynamic participant,284.840215395742,312.44135355747653,47,899
"[3, 0]","[0.9551485131434534, 3.031137562311011, -0.054591023732866534]",static plocal simdrop,283.95773847184165,312.44135355747653,47,899
"[3, 1]","[0.9551485131434534, 3.031137562311011, -0.054591023732866534]",static plocal troyer,283.95773847184165,312.44135355747653,47,899
"[3, 2]","[0.9551485131434534, 3.031137562311011, -0.054591023732866534]",static plocal participant,283.95773847184165,312.44135355747653,47,899
"[4, 0]","[0.9470517403240994, 4.111097679902207, -0.06393036729233151]",dynamic pglobal simdrop,279.2285129862095,312.44135355747653,47,899
"[4, 1]","[0.9778082945183997, 4.176832097491369, -0.06240627489765466]",dynamic pglobal troyer,280.86104561482574,312.44135355747653,47,899
"[4, 2]","[0.9551485131434534, 3.031137562311011, -0.054591023732866534]",dynamic pglobal participant,283.95773847184165,312.44135355747653,47,899
"[5, 0]","[0.9519093665616387, 4.189865161852239, -0.0839442105243132]",dynamic plocal simdrop,279.0191830481329,312.44135355747653,47,899
"[5, 1]","[0.9806127358030081, 4.50664989049021, -0.14399171465195193]",dynamic plocal troyer,278.7209508427339,312.44135355747653,47,899
"[5, 2]","[0.9551485131434534, 3.031137562311011, -0.054591023732866534]",dynamic plocal participant,283.95773847184165,312.44135355747653,47,899
"[6, 0]","[0.9517582285430983, 3.864599396512614, -0.020497558875083657]",dynamic pswitchonly simdrop,280.3817450432518,312.44135355747653,47,899
"[6, 1]","[0.9922847557738752, 3.935496113760291, 0.042698757228521456]",dynamic pswitchonly troyer,281.7625500457335,312.44135355747653,47,899
"[6, 2]","[0.9653638331895167, 2.899594772944652, -0.4535726535635758]",dynamic pswitchonly participant,284.840215395742,312.44135355747653,47,899
"[1, 0]","[0.9415641976275837, 3.806438643234572, 0.2886898552430843]",psyrev static simdrop,235.4924678800065,272.55522331609666,41,994
"[1, 1]","[0.9415641976275837, 3.806438643234572, 0.2886898552430843]",psyrev static troyer,235.4924678800065,272.55522331609666,41,994
"[1, 2]","[0.9415641976275837, 3.806438643234572, 0.2886898552430843]",psyrev static participant,235.4924678800065,272.55522331609666,41,994
"[2, 0]","[0.9456083806300752, 4.682263870082003, -7.315494537635676]",psyrev dynamic simdrop,232.71719633205092,272.55522331609666,41,994
"[2, 1]","[0.9464763235144118, 5.415761409744809, -2.630614758223528]",psyrev dynamic troyer,232.170271290524,272.55522331609666,41,994
"[2, 2]","[0.9415641976275837, 3.806438643234572, 0.2886898552430843]",psyrev dynamic participant,235.4924678800065,272.55522331609666,41,994
"[3, 0]","[0.9349655142341784, 4.047373414264992, -0.06524354410549223]",static plocal simdrop,234.42091283607147,272.55522331609666,41,994
"[3, 1]","[0.9349655142341784, 4.047373414264992, -0.06524354410549223]",static plocal troyer,234.42091283607147,272.55522331609666,41,994
"[3, 2]","[0.9349655142341784, 4.047373414264992, -0.06524354410549223]",static plocal participant,234.42091283607147,272.55522331609666,41,994
"[4, 0]","[0.9347480847169708, 5.089868721994296, -0.07982294101702458]",dynamic pglobal simdrop,231.1950429898782,272.55522331609666,41,994
"[4, 1]","[0.9402319229328718, 5.93575642207963, -0.0850991042123756]",dynamic pglobal troyer,230.48058382969896,272.55522331609666,41,994
"[4, 2]","[0.9349655142341784, 4.047373414264992, -0.06524354410549223]",dynamic pglobal participant,234.42091283607147,272.55522331609666,41,994
"[5, 0]","[0.9439408224599826, 5.064169137207912, -0.07519651864116836]",dynamic plocal simdrop,231.7355357640038,272.55522331609666,41,994
"[5, 1]","[0.9557769914248152, 6.632438261291222, -0.18775253326757657]",dynamic plocal troyer,228.54107099287157,272.55522331609666,41,994
"[5, 2]","[0.9349655142341784, 4.047373414264992, -0.06524354410549223]",dynamic plocal participant,234.42091283607147,272.55522331609666,41,994
"[6, 0]","[0.9353161735398142, 4.683497837472695, -0.09257313748420568]",dynamic pswitchonly simdrop,232.1633404958324,272.55522331609666,41,994
"[6, 1]","[0.9465000836116915, 5.415778239998486, 1.6686227998782803e-05]",dynamic pswitchonly troyer,232.17027125646274,272.55522331609666,41,994
"[6, 2]","[0.9415641976275837, 3.806438643234572, 0.2886898552430843]",dynamic pswitchonly participant,235.4924678800065,272.55522331609666,41,994
"[1, 0]","[1.3788963018272549, 2.1754835572495432, 1.375578484631073]",psyrev static simdrop,153.68352322792362,166.19220933908326,25,995
"[1, 1]","[1.3788963018272549, 2.1754835572495432, 1.375578484631073]",psyrev static troyer,153.68352322792362,166.19220933908326,25,995
"[1, 2]","[1.3788963018272549, 2.1754835572495432, 1.375578484631073]",psyrev static participant,153.68352322792362,166.19220933908326,25,995
"[2, 0]","[1.3567271429017262, 3.1493421198063345, -0.2988055534933526]",psyrev dynamic simdrop,150.12711558811847,166.19220933908326,25,995
"[2, 1]","[1.2576220387808448, 4.474660228125614, -1.9271385233380571]",psyrev dynamic troyer,147.20966444471927,166.19220933908326,25,995
"[2, 2]","[1.3788963018272549, 2.1754835572495432, 1.375578484631073]",psyrev dynamic participant,153.68352322792362,166.19220933908326,25,995
"[3, 0]","[1.372005918320483, 2.212834596239539, -0.025917078007066524]",static plocal simdrop,153.57904674089716,166.19220933908326,25,995
"[3, 1]","[1.372005918320483, 2.212834596239539, -0.025917078007066524]",static plocal troyer,153.57904674089716,166.19220933908326,25,995
"[3, 2]","[1.372005918320483, 2.212834596239539, -0.025917078007066524]",static plocal participant,153.57904674089716,166.19220933908326,25,995
"[4, 0]","[1.3481316328496498, 3.250576850005401, -0.03620349378206503]",dynamic pglobal simdrop,149.92386933742316,166.19220933908326,25,995
"[4, 1]","[1.23786406723799, 4.720451712881065, -0.050642453527064146]",dynamic pglobal troyer,146.82828803530836,166.19220933908326,25,995
"[4, 2]","[1.372005918320483, 2.212834596239539, -0.025917078007066524]",dynamic pglobal participant,153.57904674089716,166.19220933908326,25,995
"[5, 0]","[1.350708108769372, 3.284412048397256, -0.048407310556884894]",dynamic plocal simdrop,149.87018663782348,166.19220933908326,25,995
"[5, 1]","[1.2455211301338815, 4.858901125385158, -0.0784103802356988]",dynamic plocal troyer,146.8337626649196,166.19220933908326,25,995
"[5, 2]","[1.372005918320483, 2.212834596239539, -0.025917078007066524]",dynamic plocal participant,153.57904674089716,166.19220933908326,25,995
"[6, 0]","[1.35591917933418, 3.149325689881156, -0.006434663326004488]",dynamic pswitchonly simdrop,150.1252494177759,166.19220933908326,25,995
"[6, 1]","[1.2501149707335388, 4.475720908232782, -0.030952624845966486]",dynamic pswitchonly troyer,147.12499671373334,166.19220933908326,25,995
"[6, 2]","[1.3788963018272549, 2.1754835572495432, 1.375578484631073]",dynamic pswitchonly participant,153.68352322792362,166.19220933908326,25,995
"[1, 0]","[2.2307481432208025, 3.6472236154232753, -0.01934989221406102]",psyrev static simdrop,186.23144096684626,226.02140470115333,34,996
"[1, 1]","[2.2307481432208025, 3.6472236154232753, -0.01934989221406102]",psyrev static troyer,186.23144096684626,226.02140470115333,34,996
"[1, 2]","[2.2307481432208025, 3.6472236154232753, -0.01934989221406102]",psyrev static participant,186.23144096684626,226.02140470115333,34,996
"[2, 0]","[2.142641272007335, 4.589294546137463, -2.6245886620858725]",psyrev dynamic simdrop,179.95179729042593,226.02140470115333,34,996
"[2, 1]","[2.15677368870849, 4.59397552661885, -12.141144162715364]",psyrev dynamic troyer,188.751180428166,226.02140470115333,34,996
"[2, 2]","[2.2307481432208025, 3.6472236154232753, -0.01934989221406102]",psyrev dynamic participant,186.23144096684626,226.02140470115333,34,996
"[3, 0]","[2.2061599791726607, 4.218356863049046, -0.14456329474011365]",static plocal simdrop,182.30206154146168,226.02140470115333,34,996
"[3, 1]","[2.2061599791726607, 4.218356863049046, -0.14456329474011365]",static plocal troyer,182.30206154146168,226.02140470115333,34,996
"[3, 2]","[2.2061599791726607, 4.218356863049046, -0.14456329474011365]",static plocal participant,182.30206154146168,226.02140470115333,34,996
"[4, 0]","[2.123574226425739, 5.623991757634824, -0.18433215828292554]",dynamic pglobal simdrop,174.28118272908952,226.02140470115333,34,996
"[4, 1]","[2.141659952227414, 5.518700362691576, -0.1635370763247228]",dynamic pglobal troyer,184.27078055640285,226.02140470115333,34,996
"[4, 2]","[2.2061599791726607, 4.218356863049046, -0.14456329474011365]",dynamic pglobal participant,182.30206154146168,226.02140470115333,34,996
"[5, 0]","[2.136617643900423, 5.355779478523978, -0.13984768501778322]",dynamic plocal simdrop,177.68589034715936,226.02140470115333,34,996
"[5, 1]","[2.1610473234132463, 5.1077405668267115, -0.09550893980369635]",dynamic plocal troyer,187.94324032872544,226.02140470115333,34,996
"[5, 2]","[2.2061599791726607, 4.218356863049046, -0.14456329474011365]",dynamic plocal participant,182.30206154146168,226.02140470115333,34,996
"[6, 0]","[2.1267706343765758, 4.589907270014361, -0.31396971698974874]",dynamic pswitchonly simdrop,175.83237843453807,226.02140470115333,34,996
"[6, 1]","[2.1246780688118307, 4.595830207636788, -0.2554757802585892]",dynamic pswitchonly troyer,184.24804727369016,226.02140470115333,34,996
"[6, 2]","[2.2307481432208025, 3.6472236154232753, -0.01934989221406102]",dynamic pswitchonly participant,186.23144096684626,226.02140470115333,34,996
"[1, 0]","[1.2451685767467449, 3.1570615162009985, 1.6188772438077517]",psyrev static simdrop,166.5507279155455,186.13527445977329,28,997
"[1, 1]","[1.2451685767467449, 3.1570615162009985, 1.6188772438077517]",psyrev static troyer,166.5507279155455,186.13527445977329,28,997
"[1, 2]","[1.2451685767467449, 3.1570615162009985, 1.6188772438077517]",psyrev static participant,166.5507279155455,186.13527445977329,28,997
"[2, 0]","[1.2457437613710216, 4.054347756085768, -0.21568809049048088]",psyrev dynamic simdrop,164.94990073644618,186.13527445977329,28,997
"[2, 1]","[1.1765831847252413, 4.886825909234357, -0.2270274722056319]",psyrev dynamic troyer,164.18697826951598,186.13527445977329,28,997
"[2, 2]","[1.2451685767467449, 3.1570615162009985, 1.6188772438077517]",psyrev dynamic participant,166.5507279155455,186.13527445977329,28,997
"[3, 0]","[1.2504785585546303, 3.1093626154823992, 0.017629970485865218]",static plocal simdrop,166.4955221253663,186.13527445977329,28,997
"[3, 1]","[1.2504785585546303, 3.1093626154823992, 0.017629970485865218]",static plocal troyer,166.4955221253663,186.13527445977329,28,997
"[3, 2]","[1.2504785585546303, 3.1093626154823992, 0.017629970485865218]",static plocal participant,166.4955221253663,186.13527445977329,28,997
"[4, 0]","[1.2500071159583048, 4.004078189639193, 0.013106410697338616]",dynamic pglobal simdrop,164.920095858514,186.13527445977329,28,997
"[4, 1]","[1.1783844227654001, 4.859232130696036, 0.00570015343767883]",dynamic pglobal troyer,164.18148893244214,186.13527445977329,28,997
"[4, 2]","[1.2504785585546303, 3.1093626154823992, 0.017629970485865218]",dynamic pglobal participant,166.4955221253663,186.13527445977329,28,997
"[5, 0]","[1.2547749665567405, 3.8619774918801637, 0.051945354443113934]",dynamic plocal simdrop,164.61153916258797,186.13527445977329,28,997
"[5, 1]","[1.1790213421934768, 4.698082887685084, 0.04061483876754269]",dynamic plocal troyer,164.08256686800692,186.13527445977329,28,997
"[5, 2]","[1.2504785585546303, 3.1093626154823992, 0.017629970485865218]",dynamic plocal participant,166.4955221253663,186.13527445977329,28,997
"[6, 0]","[1.2321689747776268, 4.055107629151566, -0.09958622481866755]",dynamic pswitchonly simdrop,164.53798375423753,186.13527445977329,28,997
"[6, 1]","[1.1727005882253656, 4.887189063117151, -0.015526355875233558]",dynamic pswitchonly troyer,164.1619093564525,186.13527445977329,28,997
"[6, 2]","[1.2451685767467449, 3.1570615162009985, 1.6188772438077517]",dynamic pswitchonly participant,166.5507279155455,186.13527445977329,28,997
"[1, 0]","[0.5708950753084503, 2.3744879753430155, 0.5445037040174843]",psyrev static simdrop,240.86129083690082,259.25984656897003,39,998
"[1, 1]","[0.5708950753084503, 2.3744879753430155, 0.5445037040174843]",psyrev static troyer,240.86129083690082,259.25984656897003,39,998
"[1, 2]","[0.5708950753084503, 2.3744879753430155, 0.5445037040174843]",psyrev static participant,240.86129083690082,259.25984656897003,39,998
"[2, 0]","[0.6094207770307318, 3.7843054453208644, -0.5080123061603623]",psyrev dynamic simdrop,227.2080393283603,259.25984656897003,39,998
"[2, 1]","[0.4286411612226565, 4.869372099602995, -1.3803275908659927]",psyrev dynamic troyer,225.80822360395499,259.25984656897003,39,998
"[2, 2]","[0.5708950753084503, 2.3744879753430155, 0.5445037040174843]",psyrev dynamic participant,240.86129083690082,259.25984656897003,39,998
"[3, 0]","[0.5570956263650556, 2.4701843543967636, -0.05209229997444162]",static plocal simdrop,240.21576462225764,259.25984656897003,39,998
"[3, 1]","[0.5570956263650556, 2.4701843543967636, -0.05209229997444162]",static plocal troyer,240.21576462225764,259.25984656897003,39,998
"[3, 2]","[0.5570956263650556, 2.4701843543967636, -0.05209229997444162]",static plocal participant,240.21576462225764,259.25984656897003,39,998
"[4, 0]","[0.5874184082074922, 4.052992108474077, -0.07605870952019544]",dynamic pglobal simdrop,225.86190194369908,259.25984656897003,39,998
"[4, 1]","[0.4098117114399249, 5.3057001058947755, -0.08631931781268543]",dynamic pglobal troyer,224.08161532812835,259.25984656897003,39,998
"[4, 2]","[0.5570956263650556, 2.4701843543967636, -0.05209229997444162]",dynamic pglobal participant,240.21576462225764,259.25984656897003,39,998
"[5, 0]","[0.5828375349618808, 4.154624821988382, -0.10432304607754014]",dynamic plocal simdrop,225.34606917668597,259.25984656897003,39,998
"[5, 1]","[0.38912447841562026, 5.9505967547767895, -0.2049384112903353]",dynamic plocal troyer,221.4087906219629,259.25984656897003,39,998
"[5, 2]","[0.5570956263650556, 2.4701843543967636, -0.05209229997444162]",dynamic plocal participant,240.21576462225764,259.25984656897003,39,998
"[6, 0]","[0.6095913897245206, 3.7842925227519535, 0.005771515482787847]",dynamic pswitchonly simdrop,227.20612301506213,259.25984656897003,39,998
"[6, 1]","[0.42936687916570837, 4.8693493626655275, 0.020133116683083006]",dynamic pswitchonly troyer,225.76081679538325,259.25984656897003,39,998
"[6, 2]","[0.5708950753084503, 2.3744879753430155, 0.5445037040174843]",dynamic pswitchonly participant,240.86129083690082,259.25984656897003,39,998
"[1, 0]","[2.4263721058263363, 0.9360816452507935, -5.672142654838211]",psyrev static simdrop,159.7406496065318,172.8398977126466,26,999
"[1, 1]","[2.4263721058263363, 0.9360816452507935, -5.672142654838211]",psyrev static troyer,159.7406496065318,172.8398977126466,26,999
"[1, 2]","[2.4263721058263363, 0.9360816452507935, -5.672142654838211]",psyrev static participant,159.7406496065318,172.8398977126466,26,999
"[2, 0]","[2.398255846338123, 0.8772268943389758, -5.231668680628971]",psyrev dynamic simdrop,160.31930782425678,172.8398977126466,26,999
"[2, 1]","[2.347981267872801, 0.525229587184153, 0.47549306968519456]",psyrev dynamic troyer,161.59064578628292,172.8398977126466,26,999
"[2, 2]","[2.4263721058263363, 0.9360816452507935, -5.672142654838211]",psyrev dynamic participant,159.7406496065318,172.8398977126466,26,999
