item,subject,semantic,frequency,phonology,simdrop,troyer,participant
turtle,50034,0.6174386974949886,2.939,0.1999999999999999,0,1,1.0
fish,50034,0.5404354991406121,3.629,0.0001,0,0,0.0
parrot,50034,0.289291162085175,2.225,0.0001,1,1,1.0
pig,50034,0.431468505737323,3.3,0.1999999999999999,0,1,1.0
cow,50034,0.6542097513765606,3.115,0.0001,0,0,0.0
chicken,50034,0.4110109606312923,3.498,0.1999999999999999,0,0,0.0
giraffe,50034,0.2444509286470966,1.887,0.0001,1,1,1.0
cheetah,50034,0.5850221595537428,2.072,0.0001,0,0,0.0
gorilla,50034,0.5703115758210486,2.453,0.1999999999999999,0,0,0.0
groundhog,50034,0.3842191296356156,1.887,0.125,0,1,1.0
chinchilla,50034,0.3066039100764726,1.447,0.125,0,0,1.0
duck,50034,0.2660808449741763,3.102,0.0001,1,1,1.0
hamster,50034,0.2958807590278653,2.041,0.0001,0,1,1.0
guinea_pig,50034,0.5294184207239003,3.291812687,0.0001,0,1,0.0
ferret,50034,0.2890127893288914,1.924,0.0001,2,2,0.0
octopus,50034,0.1298099071029044,2.0,0.1428571428571429,2,2,1.0
dog,50036,0.0001,3.993,0.0001,2,2,2.0
cat,50036,0.7609456880598081,3.529,0.0001,0,0,0.0
pig,50036,0.4848302516164049,3.3,0.0001,1,1,1.0
chicken,50036,0.5867901539062853,3.498,0.1999999999999999,0,0,0.0
horse,50036,0.2567348316012325,3.676,0.0001,1,0,0.0
cow,50036,0.4936100569178947,3.115,0.0001,0,0,0.0
eagle,50036,0.2328527409122198,2.769,0.0001,1,1,1.0
bird,50036,0.4758333700097161,3.365,0.0001,0,0,0.0
robin,50036,0.6482655154806862,3.105,0.1999999999999999,0,0,0.0
penguin,50036,0.4306657909965947,2.17,0.2857142857142857,1,0,0.0
pelican,50036,0.5115195203564451,1.954,0.5714285714285714,0,0,0.0
seagull,50036,0.6214679726034166,1.799,0.0001,0,0,0.0
hummingbird,50036,0.4211667354775861,1.505,0.0001,1,0,0.0
flamingo,50036,0.4631794765697914,1.785,0.125,0,0,0.0
hawk,50036,0.3024818500812307,2.814,0.0001,1,0,0.0
falcon,50036,0.455092584774992,2.23,0.1666666666666666,0,0,0.0
capybara,50036,0.3874983350519347,2.519827994,0.1111111111111111,1,1,1.0
elephant,50036,0.3921209492239011,2.764,0.0001,0,1,1.0
giraffe,50036,0.5931813506573693,1.887,0.1428571428571429,0,0,0.0
lion,50036,0.4223703546633901,2.894,0.0001,0,0,0.0
cheetah,50036,0.4065773554544465,2.072,0.0001,1,0,0.0
warthog,50036,0.4681623200685805,1.23,0.1428571428571429,0,0,0.0
mosquito,50036,0.202263791838849,1.973,0.0001,1,1,1.0
muskrat,50036,0.3916567512993404,1.462,0.4285714285714286,0,1,1.0
meerkat,50036,0.231151992938174,3.278982117,0.4285714285714286,1,1,1.0
ant,50036,0.3116374287054329,2.438,0.1666666666666666,0,1,1.0
butterfly,50036,0.3142403200932103,2.45,0.1428571428571429,0,0,0.0
antlion,50036,0.0001,0.5,0.1428571428571429,1,0,0.0
grasshopper,50036,0.0261440060834436,1.681,0.0001,0,0,0.0
cricket,50036,0.2070460217961874,2.161,0.125,0,0,0.0
praying_mantis,50036,0.0580755714941214,2.553883027,0.1818181818181817,1,1,0.0
monkey,50036,0.4457559306305105,3.233,0.0909090909090909,0,1,1.0
chimpanzee,50036,0.561876340062262,1.799,0.25,0,0,0.0
orangutan,50036,0.5909653415337733,1.477,0.0001,0,0,0.0
gorilla,50036,0.5961936719335511,2.453,0.125,0,0,0.0
lemur,50036,0.6011114684597653,1.0,0.0001,0,0,0.0
ring_tailed_lemur,50036,0.5743105568491567,1.681241237,0.3636363636363636,0,1,0.0
opossum,50036,0.4787575354975911,0.699,0.0909090909090909,1,1,1.0
raccoon,50036,0.6050877508657758,1.869,0.0001,0,1,1.0
red_panda,50036,0.0258049260756344,0.5,0.25,1,1,0.0
panda,50036,0.1188935611204073,2.037,0.625,0,1,0.0
tiger,50036,0.5328160002663672,2.976,0.0001,0,1,1.0
panther,50036,0.6312946887691255,2.121,0.1999999999999999,0,0,0.0
jaguar,50036,0.6086339024657161,2.086,0.1666666666666666,0,0,0.0
lynx,50036,0.581459646422895,0.301,0.0001,0,0,0.0
puma,50036,0.4277534779319343,0.903,0.0001,0,0,0.0
ox,50036,0.2295403938099556,2.6,0.0001,1,1,1.0
wildebeest,50036,0.3554437589725633,1.362,0.0909090909090909,0,1,0.0
bison,50036,0.4424520086299521,1.255,0.1818181818181817,0,1,0.0
lizard,50036,0.2968141193051544,2.394,0.0001,1,1,1.0
snake,50036,0.6872766341458864,3.057,0.0001,0,0,1.0
cobra,50036,0.6488405990653904,2.233,0.0001,0,0,0.0
python,50036,0.5008571457779699,1.903,0.0001,0,0,0.0
asp,50036,0.2896577590708686,0.845,0.0001,0,0,0.0
boa_constrictor,50036,0.1383894238764895,2.579783597,0.0769230769230768,0,1,0.0
grass_snake,50036,0.063888411216559,0.5,0.1538461538461538,0,1,0.0
frog,50036,0.0001,2.781,0.125,1,1,1.0
toad,50036,0.7049819468879595,2.464,0.0001,0,0,0.0
flea,50036,0.2437060555945776,2.23,0.0001,1,1,1.0
lice,50036,0.2636326758536553,2.041,0.0001,0,1,0.0
louse,50036,0.5199381091433478,1.94,0.6666666666666667,0,1,0.0
mouse,50036,0.2966889859908674,2.989,0.6666666666666667,1,1,1.0
rat,50036,0.4651035341635051,3.221,0.0001,0,0,0.0
guinea_pig,50036,0.4570415355409214,3.291812687,0.0001,0,1,0.0
rabbit,50036,0.4395299674683319,3.029,0.0001,1,1,0.0
hare,50036,0.6115110673059586,2.292,0.0001,0,0,0.0
fox,50036,0.5031183062772008,3.043,0.0001,1,1,1.0
wolf,50036,0.5700000386263403,3.015,0.0001,0,0,1.0
aardvark,50036,0.2659450714981275,2.606381365,0.0001,0,1,1.0
aardwolf,50036,0.0001,0.5,0.375,1,1,0.0
wild_dog,50036,0.2602586533597063,0.5,0.125,0,1,0.0
hyena,50036,0.0864157854021591,1.863,0.0001,1,1,0.0
elephant,50036,0.447696977820873,2.764,0.1428571428571429,0,0,1.0
vulture,50036,0.3985320038670525,1.959,0.0001,1,1,1.0
raptor,50036,0.4122462692485911,3.59736605,0.1999999999999999,0,1,1.0
dinosaur,50036,0.4320442340240695,2.31,0.0001,0,1,0.0
fish,50036,0.2547896925630766,3.629,0.0001,1,1,1.0
dolphin,50036,0.5913070980884776,2.152,0.1666666666666666,2,2,0.0
whale,50036,0.7711714974302293,2.76,0.1666666666666666,2,2,0.0
cat,51,0.0001,3.529,0.0001,2,2,
dog,51,0.7609456880598081,3.993,0.0001,0,0,
mouse,51,0.3014373800643739,2.989,0.0001,1,1,
rat,51,0.4651035341635051,3.221,0.0001,0,0,
giraffe,51,0.3356454994638336,1.887,0.25,1,1,
lion,51,0.4223703546633901,2.894,0.0001,0,0,
zebra,51,0.3692863681297039,2.111,0.0001,1,0,
rhino,51,0.5526464151275438,2.029,0.0001,0,0,
ostrich,51,0.3771167539961813,1.69,0.0001,0,0,
meerkat,51,0.322604214803158,3.278982117,0.0001,1,0,
tiger,51,0.3927534994777347,2.976,0.0001,0,0,
bear,51,0.4142451115361343,3.467,0.0001,0,1,
bat,51,0.1699180421726192,3.022,0.3333333333333333,0,1,
aardvark,51,0.1155768516322893,2.606381365,0.0001,1,0,
elephant,51,0.352604614953393,2.764,0.0001,0,0,
flea,51,0.2752792605027545,2.23,0.1428571428571429,0,1,
ferret,51,0.2374286957642097,1.924,0.1999999999999999,1,1,
parrot,51,0.3430025665936644,2.225,0.8,0,1,
hippopotamus,51,0.37123470707727,1.462,0.1818181818181817,0,1,
alligator,51,0.493079078985658,2.253,0.1818181818181817,0,1,
crocodile,51,0.7101820284911673,2.064,0.0001,0,0,
frog,51,0.5230298694814677,2.781,0.25,0,0,
whale,51,0.4370598024873665,2.76,0.0001,1,0,
shark,51,0.7011443060058481,2.884,0.0001,0,0,
clownfish,51,0.4587334118502468,2.525044807,0.0001,0,0,
guppy,51,0.4442661019820959,1.279,0.0001,1,0,
goldfish,51,0.5153955417837915,2.193,0.1428571428571429,0,0,
snake,51,0.4442818095660533,3.057,0.0001,0,1,
snail,51,0.4238700599358402,1.959,0.75,0,1,
deer,51,0.2934741263120954,2.648,0.0001,1,1,
elk,51,0.820914503346904,2.487,0.0001,0,0,
buffalo,51,0.5299184043938839,2.784,0.1666666666666666,0,1,
monkey,51,0.3836174169878219,3.233,0.1666666666666666,1,0,
hyena,51,0.4834081670909012,1.863,0.0001,2,2,
kangaroo,51,0.4143857423435078,2.075,0.0001,2,2,
cheetah,71,0.0001,2.072,0.0001,2,2,
panther,71,0.5603042680848257,2.121,0.0001,0,0,
snake,71,0.4841608023160055,3.057,0.1999999999999999,0,1,
shark,71,0.4780550218159495,2.884,0.25,0,1,
elephant,71,0.4081606729557012,2.764,0.0001,0,1,
gazelle,71,0.3989659923361179,1.799,0.1428571428571429,0,0,
deer,71,0.322794194050584,2.648,0.0001,0,0,
monkey,71,0.2524874101277472,3.233,0.0001,1,1,
orangutan,71,0.5437097765483,1.477,0.125,0,0,
mouse,71,0.220912767201332,2.989,0.0001,1,1,
hamster,71,0.4880634742126588,2.041,0.1666666666666666,0,0,
sheep,71,0.3337113590892844,2.836,0.0001,1,1,
horse,71,0.4761641478709153,3.676,0.0001,0,0,
rabbit,71,0.4479952188499487,3.029,0.0001,1,1,
squirrel,71,0.6263883976866903,2.447,0.1666666666666666,0,0,
muskrat,71,0.4881572125320315,1.462,0.1428571428571429,0,0,
loon,71,0.4538361547927971,1.863,0.0001,0,1,
eagle,71,0.3674102366387921,2.769,0.0001,0,0,
hawk,71,0.2641978785274126,2.814,0.0001,1,0,
raven,71,0.3106192131015306,2.204,0.0001,0,0,
bluebird,71,0.4356465716055263,1.602,0.0001,0,0,
raptor,71,0.5454100201038947,3.59736605,0.0001,0,1,
fox,71,0.5342424742827582,3.043,0.0001,0,1,
cow,71,0.3649831334596176,3.115,0.25,0,1,
fisher,71,0.1327632671216457,2.636,0.0001,1,1,
wolverine,71,0.3851651360231579,0.5,0.1428571428571429,0,1,
badger,71,0.4009093676323436,1.954,0.1428571428571429,0,0,
tiger,71,0.3627822193464629,2.976,0.25,0,1,
bronco,71,0.2453399852108788,1.863,0.0001,1,1,
hare,71,0.2535810504181408,2.292,0.0001,0,1,
turtle,71,0.3638758068076182,2.939,0.0001,0,1,
crab,71,0.5127607674777349,2.548,0.0001,0,0,
fish,71,0.630236385836742,3.629,0.0001,0,0,
bluegill,71,0.6320400267962587,2.079181246,0.1666666666666666,0,1,
manta_ray,71,0.2768358459181524,2.606381365,0.0001,1,1,
tiger,71,0.3193382880445824,2.976,0.1428571428571429,0,1,
caribou,71,0.3179196382155148,1.204,0.0001,2,2,
polar_bear,71,0.610388481016277,3.822886948,0.1428571428571429,2,2,
dog,198,0.0001,3.993,0.0001,2,2,
cat,198,0.7609456880598081,3.529,0.0001,0,0,
mouse,198,0.4656626741204865,2.989,0.0001,1,1,
mouse,198,1.0,2.989,1.0,0,0,
tiger,198,0.2587842900369687,2.976,0.0001,1,1,
lion,198,0.5121040691983272,2.894,0.25,0,0,
bear,198,0.444584277600299,3.467,0.0001,0,1,
cheetah,198,0.2852783066598566,2.072,0.0001,1,1,
skunk,198,0.3049335484999604,2.223,0.0001,0,1,
raccoon,198,0.6282143975459373,1.869,0.0001,0,0,
hamster,198,0.3596889450282723,2.041,0.0001,0,1,
elephant,198,0.3493144596082638,2.764,0.0001,1,1,
hippopotamus,198,0.5742459563691368,1.462,0.1818181818181817,0,0,
alligator,198,0.493079078985658,2.253,0.1818181818181817,1,1,
crocodile,198,0.7101820284911673,2.064,0.0001,0,0,
boa_constrictor,198,0.4692504971409142,2.579783597,0.1538461538461538,0,1,
viper,198,0.3862341724689865,2.114,0.0769230769230768,1,1,
rattlesnake,198,0.5075227866595062,1.94,0.0001,0,0,
rattlesnake,198,1.0,1.94,1.0,0,0,
opossum,198,0.4923818790697345,0.699,0.1111111111111111,0,1,
fox,198,0.4860789653614543,3.043,0.1666666666666666,0,1,
deer,198,0.4666196445076516,2.648,0.0001,1,0,
bobcat,198,0.6742940232959861,1.322,0.0001,0,0,
bobcat,198,1.0,1.322,1.0,0,0,
bird,198,0.5023134460237909,3.365,0.1666666666666666,0,1,
beaver,198,0.4617028936850434,2.393,0.25,0,1,
groundhog,198,0.4447887409953517,1.887,0.0001,2,2,
hyena,198,0.3240187844121005,1.863,0.125,2,2,
dog,199,0.0001,3.993,0.0001,2,2,
cat,199,0.7609456880598081,3.529,0.0001,0,0,
bear,199,0.3832090752990034,3.467,0.0001,0,1,
monkey,199,0.3297104278131066,3.233,0.0001,1,1,
pig,199,0.4966532923075606,3.3,0.0001,0,1,
cow,199,0.6542097513765606,3.115,0.0001,0,0,
horse,199,0.4936100569178947,3.676,0.0001,0,0,
turkey,199,0.2579653333336548,3.062,0.0001,0,0,
giraffe,199,0.252621331714882,1.887,0.0001,1,1,
elephant,199,0.5931813506573693,2.764,0.1428571428571429,0,0,
hippopotamus,199,0.5742459563691368,1.462,0.1818181818181817,0,0,
tiger,199,0.4819180998297394,2.976,0.0909090909090909,1,0,
lion,199,0.5121040691983272,2.894,0.25,0,0,
penguin,199,0.3351608756616475,2.17,0.2857142857142857,0,1,
mouse,199,0.2820638107160333,2.989,0.0001,1,0,
rat,199,0.4651035341635051,3.221,0.0001,0,0,
hamster,199,0.4896341570908127,2.041,0.3333333333333333,0,0,
fish,199,0.2015588521315018,3.629,0.0001,1,1,
chicken,199,0.4331421615900275,3.498,0.1999999999999999,0,1,
rabbit,199,0.4661635624944588,3.029,0.1999999999999999,0,1,
goose,199,0.543914288560759,2.824,0.0001,0,1,
turtle,199,0.4090210327228192,2.939,0.0001,1,0,
bird,199,0.6174386974949886,3.365,0.1999999999999999,0,1,
frog,199,0.5924505157726588,2.781,0.0001,0,1,
wolf,199,0.4288871193838788,3.015,0.0001,1,1,
raccoon,199,0.4574110785242016,1.869,0.0001,0,0,
possum,199,0.5776079232900755,2.025,0.0001,0,1,
squirrel,199,0.5950559915124516,2.447,0.1666666666666666,0,1,
chipmunk,199,0.6189104024806276,1.633,0.0001,0,0,
ferret,199,0.2437134762970051,1.924,0.0001,0,1,
duck,199,0.2247287621077238,3.102,0.0001,1,1,
swan,199,0.4744459566191927,2.543,0.0001,0,0,
shark,199,0.4084471156318152,2.884,0.0001,1,1,
dolphin,199,0.6842623911502794,2.152,0.1666666666666666,0,0,
whale,199,0.7711714974302293,2.76,0.1666666666666666,0,0,
mountain_lion,199,0.4195619514404063,3.187520721,0.0909090909090909,0,1,
gerbil,199,0.2321212121156379,2.514547753,0.0909090909090909,1,1,
gorilla,199,0.3979866812268041,2.453,0.1666666666666666,0,1,
chimpanzee,199,0.6095555546288506,1.799,0.0001,2,2,
snake,199,0.384811670110362,3.057,0.125,2,2,
deer,285,0.0001,2.648,0.0001,2,2,
squirrel,285,0.557863553658182,2.447,0.0001,0,0,
rabbit,285,0.6263883976866903,3.029,0.1666666666666666,0,0,
elk,285,0.446648222446722,2.487,0.0001,1,0,
moose,285,0.7476658440730625,2.452,0.0001,0,0,
muleteer,285,0.0001,0.301,0.2857142857142857,0,1,
white_tailed_deer,285,0.0001,2.574031268,0.2727272727272727,0,1,
black_tail_deer,285,0.0808405529015777,0.5,0.3636363636363636,0,1,
grizzly,285,0.0893398472060927,1.982,0.0999999999999999,0,1,
black_bear,285,0.1508613076538878,0.5,0.0001,0,1,
brown_bear,285,0.1716193315113818,0.5,0.5714285714285714,0,1,
Kodiak_bear,285,0.4102765432366612,0.5,0.3333333333333333,0,1,
mountain_goat,285,0.0121497986603722,2.618048097,0.0001,1,1,
Billy_goat,285,0.3099002596083628,0.5,0.3333333333333333,0,1,
wolf,285,0.3542599075191743,3.015,0.1428571428571429,0,1,
fox,285,0.5700000386263403,3.043,0.0001,0,0,
coyote,285,0.6145134231622602,2.269,0.0001,0,0,
dog,285,0.5940654433385881,3.993,0.0001,1,0,
cat,285,0.7609456880598081,3.529,0.0001,0,0,
rat,285,0.5328442587865526,3.221,0.6666666666666667,0,1,
mouse,285,0.4651035341635051,2.989,0.0001,0,0,
bird,285,0.2546974137955874,3.365,0.0001,0,0,
cardinal,285,0.171211799048184,2.32,0.125,1,0,
blue_jay,285,0.2333363314516832,2.968949681,0.0001,0,1,
robin,285,0.6019983313745854,3.105,0.0001,0,1,
blackbird,285,0.5938038027939062,1.633,0.1428571428571429,0,0,
crow,285,0.4224525768105978,2.358,0.1428571428571429,0,0,
turkey,285,0.3883623751266669,3.062,0.0001,0,0,
vulture,285,0.2522711901116802,1.959,0.0001,1,0,
eagle,285,0.3253565834960988,2.769,0.0001,0,0,
hawk,285,0.2641978785274126,2.814,0.0001,0,0,
mountain_lion,285,0.2396523674303632,3.187520721,0.0001,1,1,
elephant,285,0.4037646837586373,2.764,0.1818181818181817,0,1,
giraffe,285,0.5931813506573693,1.887,0.1428571428571429,0,0,
lion,285,0.4223703546633901,2.894,0.0001,1,0,
tiger,285,0.5121040691983272,2.976,0.25,0,0,
zebra,285,0.4639162202987313,2.111,0.0001,2,2,
antelope,285,0.5275653407029668,1.708,0.0001,2,2,
dog,286,0.0001,3.993,0.0001,2,2,
cat,286,0.7609456880598081,3.529,0.0001,0,0,
horse,286,0.3814790409646006,3.676,0.0001,1,1,
cow,286,0.4936100569178947,3.115,0.0001,0,0,
pig,286,0.6542097513765606,3.3,0.0001,0,0,
dolphin,286,0.3845816667376567,2.152,0.0001,0,1,
mouse,286,0.2127234884578335,2.989,0.0001,1,1,
gerbil,286,0.3600407905327123,2.514547753,0.0001,0,0,
chicken,286,0.2408495509096937,3.498,0.0001,1,1,
goose,286,0.4702845626052788,2.824,0.0001,0,1,
potbellied_pig,286,0.2436491839211061,1.301029996,0.0001,1,1,
hamster,286,0.4127605465595316,2.041,0.0001,0,1,
ferret,286,0.3324018423598029,1.924,0.1666666666666666,0,1,
raccoon,286,0.3062718497707313,1.869,0.0001,1,1,
skunk,286,0.6282143975459373,2.223,0.0001,0,0,
squirrel,286,0.5598835772560259,2.447,0.3333333333333333,0,0,
polar_bear,286,0.4229214261556593,3.822886948,0.0001,1,1,
grizzly,286,0.5881053081999087,1.982,0.0001,0,1,
penguin,286,0.3875505459725985,2.17,0.0001,0,1,
seal,286,0.2406967201173745,2.877,0.0001,0,0,
monkey,286,0.1611683217766515,3.233,0.0001,1,1,
giraffe,286,0.537310336291012,1.887,0.0001,0,0,
buffalo,286,0.4568265699398259,2.784,0.0001,1,0,
bison,286,0.6362084347488258,1.255,0.3333333333333333,0,0,
lion,286,0.231012412227567,2.894,0.6,1,1,
tiger,286,0.5121040691983272,2.976,0.25,0,0,
cheetah,286,0.5816307820853203,2.072,0.0001,0,0,
gazelle,286,0.5484806616053696,1.799,0.0001,0,0,
antelope,286,0.5135331826007076,1.708,0.1428571428571429,0,0,
koala,286,0.3562388222580044,1.505,0.1428571428571429,2,2,
sloth,286,0.193858913318309,1.875,0.0001,2,2,
dog,287,0.0001,3.993,0.0001,2,2,
cat,287,0.7609456880598081,3.529,0.0001,0,0,
bird,287,0.5146263446929447,3.365,0.0001,1,1,
squirrel,287,0.6653631856117861,2.447,0.1666666666666666,0,1,
chipmunk,287,0.6189104024806276,1.633,0.0001,0,0,
bird,287,0.4353924491794881,3.365,0.0001,0,1,
elephant,287,0.4085773025599331,2.764,0.0001,1,1,
lion,287,0.5120194905232771,2.894,0.4285714285714286,0,0,
tiger,287,0.5121040691983272,2.976,0.25,0,0,
bear,287,0.4142451115361343,3.467,0.0001,0,1,
mouse,287,0.093200843563699,2.989,0.0001,1,1,
rat,287,0.4651035341635051,3.221,0.0001,0,0,
sheep,287,0.3240914766079015,2.836,0.0001,1,1,
lamb,287,0.6539289248788313,2.735,0.0001,0,0,
pig,287,0.537730368054405,3.3,0.0001,0,0,
donkey,287,0.5289114667771054,2.438,0.0001,0,0,
goose,287,0.2677519931687671,2.824,0.0001,1,1,
rooster,287,0.4558891199677892,2.297,0.4,0,1,
monkey,287,0.5143867375939394,3.233,0.0001,0,1,
gorilla,287,0.6353992831161621,2.453,0.0001,0,0,
giraffe,287,0.659459578547431,1.887,0.1999999999999999,0,0,
penguin,287,0.5548038498297245,2.17,0.0001,0,1,
dolphin,287,0.544428086630227,2.152,0.2857142857142857,1,0,
whale,287,0.7711714974302293,2.76,0.1666666666666666,0,0,
fish,287,0.5517762083942779,3.629,0.0001,1,0,
crab,287,0.630236385836742,2.548,0.0001,0,0,
turtle,287,0.5127607674777349,2.939,0.0001,1,0,
seahorse,287,0.5983905903100101,0.903,0.0001,0,0,
fox,287,0.3704764913769549,3.043,0.1666666666666666,1,1,
rabbit,287,0.6482737774889966,3.029,0.0001,0,0,
bunny,287,0.6440337233731795,2.976,0.0001,0,0,
gerbil,287,0.4357097688145369,2.514547753,0.0001,0,1,
guineapig,287,0.0001,0.5,0.0999999999999999,0,0,
hamster,287,0.0001,2.041,0.0001,0,0,
kangaroo,287,0.3819019067291822,2.075,0.0001,0,1,
koala,287,0.4943212601533487,1.505,0.1666666666666666,0,0,
crocodile,287,0.4798039419801538,2.064,0.375,1,1,
alligator,287,0.7101820284911673,2.253,0.0001,0,0,
ant,287,0.3860290236317247,2.438,0.2857142857142857,1,1,
bee,287,0.4901515404639224,2.724,0.0001,0,0,
wasp,287,0.5276074107172142,1.869,0.0001,0,0,
praying_mantis,287,0.4898969139459412,2.553883027,0.0001,0,1,
beetle,287,0.4062215920409009,2.025,0.0909090909090909,1,1,
cockroach,287,0.4469418283928799,2.243,0.0001,0,0,
fly,287,0.1277939007050678,3.637,0.0001,0,0,
stingray,287,0.0749878326161739,1.204,0.0001,1,1,
jellyfish,287,0.484866924713742,1.875,0.0001,2,2,
tortoise,287,0.3190348672660207,1.763,0.0001,2,2,
cheetah,288,0.0001,2.072,0.0001,2,2,
lion,288,0.4065773554544465,2.894,0.0001,0,0,
deer,288,0.2871840757503481,2.648,0.0001,0,1,
parrot,288,0.2161662791951583,2.225,0.1999999999999999,0,1,
guineapig,288,0.0050675292848069,0.5,0.0999999999999999,0,0,
hamster,288,0.0001,2.041,0.0001,1,0,
squirrel,288,0.4510146734332108,2.447,0.0001,0,0,
chipmunk,288,0.6189104024806276,1.633,0.0001,0,0,
dove,288,0.2179889626404412,2.455,0.1428571428571429,1,1,
alligator,288,0.3267620672650378,2.253,0.0001,0,1,
praying_mantis,288,0.3247055253774706,2.553883027,0.0909090909090909,1,1,
toucan,288,0.4211558726089958,0.699,0.1818181818181817,0,1,
owl,288,0.5029925615644634,2.458,0.0001,0,0,
pigeon,288,0.4781321773612439,2.48,0.0001,0,0,
giraffe,288,0.3779894480841954,1.887,0.0001,0,1,
hawk,288,0.2557236511527587,2.814,0.0001,1,1,
tiger,288,0.2608231961290623,2.976,0.0001,0,1,
elephant,288,0.6681442729030453,2.764,0.0001,0,0,
rat,288,0.3945609836542934,3.221,0.1428571428571429,1,1,
mouse,288,0.4651035341635051,2.989,0.0001,0,0,
bear,288,0.093200843563699,3.467,0.0001,1,1,
deer,288,0.4071558237550694,2.648,0.3333333333333333,0,0,
moose,288,0.757547680273972,2.452,0.0001,0,0,
beaver,288,0.5716904545560517,2.393,0.0001,0,0,
dog,288,0.3922974922447055,3.993,0.0001,1,1,
cat,288,0.7609456880598081,3.529,0.0001,0,0,
iguana,288,0.5252738667313878,1.613,0.0001,0,1,
ferret,288,0.2611944001981847,1.924,0.0001,1,1,
pig,288,0.2906616384741778,3.3,0.0001,0,0,
chicken,288,0.5867901539062853,3.498,0.1999999999999999,0,0,
rooster,288,0.4438202431131315,2.297,0.0001,1,0,
cow,288,0.4502584315153048,3.115,0.0001,0,0,
llama,288,0.523207037105214,1.863,0.0001,0,1,
rabbit,288,0.5607032488090498,3.029,0.1999999999999999,0,0,
gazelle,288,0.3707538200489231,1.799,0.0001,1,1,
antelope,288,0.5135331826007076,1.708,0.1428571428571429,0,0,
snake,288,0.4015959236231645,3.057,0.1428571428571429,1,1,
salamander,288,0.4640190593263122,0.954,0.2222222222222222,0,0,
newt,288,0.5349865370863872,1.839,0.1111111111111111,0,0,
ant,288,0.3857275465729389,2.438,0.3333333333333333,0,1,
fly,288,0.0754621065955043,3.637,0.0001,1,0,
gnat,288,0.1518678136189057,1.362,0.0001,0,0,
mosquito,288,0.3281114120511685,1.973,0.1428571428571429,0,0,
bee,288,0.4283201062772881,2.724,0.1428571428571429,0,0,
ladybug,288,0.4561140705030992,1.322,0.1428571428571429,0,0,
aardvark,288,0.3787988294669164,2.606381365,0.1428571428571429,2,2,
anteater,288,0.532937797017216,1.079,0.0001,2,2,
cat,289,0.0001,3.529,0.0001,2,2,
dog,289,0.7609456880598081,3.993,0.0001,0,0,
mouse,289,0.3014373800643739,2.989,0.0001,0,1,
bird,289,0.2546974137955874,3.365,0.0001,1,0,
snake,289,0.4795436477487796,3.057,0.0001,0,1,
hamster,289,0.4289945170534135,2.041,0.0001,1,1,
kitten,289,0.5779527060775576,2.384,0.0001,0,0,
cow,289,0.3520585443664723,3.115,0.1999999999999999,1,1,
pig,289,0.6542097513765606,3.3,0.0001,0,0,
sheep,289,0.5835795717080153,2.836,0.0001,0,0,
horse,289,0.4761641478709153,3.676,0.0001,0,0,
chicken,289,0.2567348316012325,3.498,0.0001,0,0,
jaguar,289,0.1441459752210784,2.086,0.0001,1,1,
cheetah,289,0.5348479201492525,2.072,0.0001,0,0,
lion,289,0.4065773554544465,2.894,0.0001,1,0,
lioness,289,0.4719806785761373,1.255,0.6666666666666667,0,0,
cubs,289,0.5332400644641724,2.057,0.0001,0,1,
bear,289,0.4138400298191781,3.467,0.0001,0,1,
zebra,289,0.2928749678372135,2.111,0.1999999999999999,1,1,
elephant,289,0.5278517485338206,2.764,0.1428571428571429,0,0,
hippopotamus,289,0.5742459563691368,1.462,0.1818181818181817,0,0,
giraffe,289,0.6431108970429598,1.887,0.0001,0,0,
fox,289,0.3949221973761075,3.043,0.0001,0,1,
ostrich,289,0.3301193689806487,1.69,0.0001,0,1,
koala,289,0.2115758130138112,1.505,0.0001,1,1,
penguin,289,0.427702578510296,2.17,0.1428571428571429,0,1,
polar_bear,289,0.5773203570239669,3.822886948,0.1428571428571429,0,1,
